4,10E+00;2,21E+01;-18,03;
9,60E+00;2,05E+01;-10,95;
8,82E+01;8,95E+01;-1,30;
1,25E+01;2,29E+01;-10,39;
1,52E+01;3,18E+01;-16,61;
2,64E+01;2,73E+01;-0,90;
1,85E+01;2,38E+01;-5,25;
3,83E+01;5,49E+01;-16,64;
1,75E+01;2,58E+01;-8,30;
1,63E+01;2,09E+01;-4,62;
1,35E+01;2,37E+01;-10,19;
2,40E+01;2,26E+01;1,38;
2,19E+01;3,25E+01;-10,63;
3,16E+01;3,48E+01;-3,15;
2,46E+01;2,10E+01;3,55;
1,81E+01;2,75E+01;-9,35;
3,26E+01;3,21E+01;0,51;
1,77E+01;2,15E+01;-3,80;
1,16E+01;2,24E+01;-10,79;
4,03E+01;3,77E+01;2,61;
1,57E+02;7,93E+01;77,59;
2,99E+01;7,61E+00;22,29;
3,84E+01;2,97E+01;8,70;
2,55E+01;2,12E+01;4,30;
2,18E+01;2,58E+01;-4,04;
1,20E+01;3,00E+01;-17,95;
1,12E+01;2,26E+01;-11,41;
7,10E+00;2,28E+01;-15,70;
2,00E+01;2,34E+01;-3,38;
1,23E+01;2,03E+01;-7,97;
1,45E+01;2,30E+01;-8,50;
1,20E+01;2,03E+01;-8,27;
8,50E+00;2,80E+01;-19,53;
1,98E+01;2,13E+01;-1,51;
2,58E+01;2,42E+01;1,61;
8,20E+00;2,12E+01;-12,96;
3,35E+01;2,59E+01;7,61;
2,78E+01;3,95E+01;-11,67;
1,33E+01;2,42E+01;-10,93;
8,60E+00;2,37E+01;-15,12;
1,18E+01;2,57E+01;-13,92;
8,60E+00;2,44E+01;-15,81;
1,19E+01;2,64E+01;-14,48;
5,90E+00;2,00E+01;-14,12;
1,37E+01;2,08E+01;-7,05;
1,55E+01;2,08E+01;-5,27;
1,53E+01;2,13E+01;-5,97;
1,29E+01;2,10E+01;-8,12;
8,40E+00;2,15E+01;-13,08;
8,50E+00;2,11E+01;-12,63;
3,90E+00;2,12E+01;-17,33;
5,20E+00;2,24E+01;-17,18;
1,79E+01;2,31E+01;-5,24;
1,51E+01;2,51E+01;-9,99;
1,30E+01;2,03E+01;-7,25;
1,38E+01;3,34E+01;-19,61;
8,80E+00;2,39E+01;-15,11;
2,09E+01;2,22E+01;-1,27;
1,40E+01;3,04E+01;-16,36;
1,93E+01;4,28E+01;-23,48;
1,73E+01;2,97E+01;-12,37;
1,73E+01;1,94E+01;-2,12;
3,08E+01;3,24E+01;-1,64;
2,45E+01;2,90E+01;-4,50;
6,10E+00;2,13E+01;-15,21;
6,40E+00;4,34E+00;2,06;
2,89E+01;2,06E+01;8,32;
2,63E+01;2,10E+01;5,25;
1,58E+01;2,08E+01;-5,01;
1,78E+01;2,08E+01;-2,95;
4,73E+01;2,06E+01;26,74;
2,02E+01;2,05E+01;-0,35;
3,62E+01;2,53E+01;10,87;
4,60E+00;2,27E+01;-18,07;
7,00E+00;2,28E+01;-15,84;
2,19E+01;2,01E+01;1,77;
2,34E+01;2,22E+01;1,23;
2,29E+01;2,14E+01;1,54;
1,10E+01;2,06E+01;-9,56;
1,88E+01;3,40E+01;-15,17;
5,10E+00;2,03E+01;-15,17;
4,30E+00;3,83E+01;-34,04;
1,34E+01;2,13E+01;-7,93;
6,80E+00;2,07E+01;-13,93;
1,76E+01;3,53E+01;-17,74;
1,46E+01;2,60E+01;-11,42;
1,67E+01;2,46E+01;-7,89;
2,07E+01;2,03E+01;0,36;
1,13E+01;2,02E+01;-8,93;
4,81E+01;3,76E+01;10,54;
6,23E+01;4,14E+01;20,89;
1,47E+01;2,34E+01;-8,72;
3,25E+01;2,78E+01;4,67;
1,54E+01;2,16E+01;-6,21;
2,36E+01;2,09E+01;2,73;
9,60E+00;2,26E+01;-12,96;
9,50E+00;2,03E+01;-10,83;
9,70E+00;2,25E+01;-12,75;
2,64E+01;3,30E+01;-6,57;
8,50E+00;2,21E+01;-13,63;
1,06E+01;2,06E+01;-10,02;
2,45E+01;2,98E+01;-5,25;
5,30E+00;2,01E+01;-14,84;
6,80E+00;3,62E+01;-29,42;
1,78E+01;2,62E+01;-8,43;
2,46E+01;2,14E+01;3,23;
4,34E+01;4,34E+01;0,03;
1,67E+01;2,27E+01;-6,00;
1,41E+01;2,48E+01;-10,73;
5,60E+00;2,02E+01;-14,63;
1,24E+01;2,00E+01;-7,60;
7,20E+00;2,06E+01;-13,36;
4,90E+00;2,05E+01;-15,57;
6,05E+01;2,50E+01;35,50;
7,50E+00;2,96E+01;-22,11;
9,60E+00;2,39E+01;-14,26;
1,32E+01;2,69E+01;-13,74;
2,21E+01;2,15E+01;0,57;
2,38E+01;2,22E+01;1,57;
8,92E+01;6,01E+01;29,11;
2,19E+01;3,77E+01;-15,82;
3,78E+01;5,90E+01;-21,23;
1,27E+01;2,21E+01;-9,36;
2,44E+01;6,13E+01;-36,85;
2,49E+01;2,20E+01;2,93;
3,61E+01;2,51E+01;10,96;
5,78E+01;3,03E+01;27,52;
4,24E+01;2,07E+01;21,74;
7,51E+01;6,88E+01;6,29;
4,16E+01;2,77E+01;13,88;
5,82E+01;6,78E+01;-9,55;
2,74E+01;2,06E+01;6,79;
2,44E+01;2,11E+01;3,29;
