3.670292282104492188e+01;4.793750000000000000e+01
8.057933807373046875e+01;1.907812500000000000e+01
6.286370849609375000e+01;4.025000000000000000e+01
4.382386016845703125e+01;1.660937500000000000e+01
7.512532043457031250e+01;1.673437500000000000e+01
1.713443183898925781e+01;1.332812500000000000e+01
2.093756866455078125e+01;2.684375000000000000e+01
3.721618652343750000e+01;5.634375000000000000e+01
5.668661880493164062e+01;6.090625000000000000e+01
4.540521545410156250e+02;5.290000000000000000e+02
3.619717407226562500e+02;6.410000000000000000e+02
3.571919555664062500e+02;5.057500000000000000e+02
3.491537780761718750e+02;5.715000000000000000e+02
4.315978698730468750e+02;4.372500000000000000e+02
5.530518798828125000e+02;6.190000000000000000e+02
4.198315734863281250e+02;3.250000000000000000e+02
5.803803100585937500e+02;5.345000000000000000e+02
6.195520019531250000e+02;6.325000000000000000e+02
4.447666320800781250e+02;2.647500000000000000e+02
5.598159790039062500e+02;6.375000000000000000e+02
5.369522094726562500e+02;3.965000000000000000e+02
5.981937255859375000e+02;5.160000000000000000e+02
4.537298889160156250e+02;4.397500000000000000e+02
4.808707580566406250e+02;5.185000000000000000e+02
4.048865356445312500e+02;2.860000000000000000e+02
4.590555725097656250e+02;5.022500000000000000e+02
5.583744506835937500e+02;4.170000000000000000e+02
3.200158996582031250e+02;3.930000000000000000e+02
1.344941253662109375e+02;1.923750000000000000e+02
5.167935791015625000e+02;5.290000000000000000e+02
2.690157775878906250e+02;2.750000000000000000e+02
2.887892456054687500e+02;3.445000000000000000e+02
2.956125183105468750e+02;2.905000000000000000e+02
5.154176025390625000e+02;3.630000000000000000e+02
4.861319580078125000e+02;4.975000000000000000e+02
2.808419189453125000e+02;4.767500000000000000e+02
4.434483642578125000e+02;5.455000000000000000e+02
3.808537902832031250e+02;4.905000000000000000e+02
2.782617187500000000e+02;4.472500000000000000e+02
5.090885009765625000e+02;5.100000000000000000e+02
4.551797790527343750e+02;4.620000000000000000e+02
5.912465209960937500e+02;5.355000000000000000e+02
6.098890380859375000e+02;6.425000000000000000e+02
