1.223020032048225403e-01 1.596679687500000000e-01
2.269264906644821167e-01 1.768798828125000000e-01
2.226011604070663452e-01 1.917724609375000000e-01
1.815533339977264404e-01 2.462158203125000000e-01
1.470830440521240234e-01 1.795654296875000000e-01
4.177090823650360107e-01 2.805175781250000000e-01
2.032584100961685181e-01 1.943359375000000000e-01
1.361658573150634766e-01 3.005371093750000000e-01
2.922127842903137207e-01 2.070312500000000000e-01
3.941821157932281494e-01 2.410888671875000000e-01
3.711433708667755127e-01 2.246093750000000000e-01
2.924064099788665771e-01 1.856689453125000000e-01
1.231087967753410339e-01 1.195678710937500000e-01
1.452408581972122192e-01 1.931152343750000000e-01
2.715547084808349609e-01 2.464599609375000000e-01
3.144857585430145264e-01 2.457275390625000000e-01
1.774636059999465942e-01 1.739501953125000000e-01
3.198725283145904541e-01 1.928710937500000000e-01
1.823293864727020264e-01 2.012939453125000000e-01
1.419076621532440186e-01 1.795654296875000000e-01
1.967734396457672119e-01 2.496337890625000000e-01
6.797017157077789307e-02 1.379394531250000000e-01
2.515071928501129150e-01 2.039794921875000000e-01
1.606835871934890747e-01 1.435546875000000000e-01
9.606267511844635010e-02 1.009521484375000000e-01
2.139067798852920532e-01 1.416015625000000000e-01
2.611514627933502197e-01 9.136962890625000000e-02
8.515595644712448120e-02 7.354736328125000000e-02
2.392430752515792847e-01 1.790771484375000000e-01
3.630369305610656738e-01 2.587890625000000000e-01
2.184825688600540161e-01 8.428955078125000000e-02
3.107076287269592285e-01 1.026000976562500000e-01
2.281781435012817383e-01 1.622314453125000000e-01
2.295479774475097656e-01 1.954345703125000000e-01
1.964981257915496826e-01 1.043090820312500000e-01
2.248090505599975586e-01 2.220458984375000000e-01
3.325585722923278809e-01 1.129150390625000000e-01
2.743808329105377197e-01 2.385253906250000000e-01
1.864639222621917725e-01 9.197998046875000000e-02
3.508351445198059082e-01 1.440429687500000000e-01
1.948736459016799927e-01 1.186523437500000000e-01
1.773078441619873047e-01 6.396484375000000000e-02
1.430188566446304321e-01 8.715820312500000000e-02
1.004757285118103027e-01 1.071166992187500000e-01
1.029140427708625793e-01 8.074951171875000000e-02
1.321046352386474609e-01 1.297607421875000000e-01
9.836632013320922852e-02 5.279541015625000000e-02
1.099419146776199341e-01 6.951904296875000000e-02
9.217169880867004395e-02 9.014892578125000000e-02
1.119363456964492798e-01 4.974365234375000000e-02
1.398679465055465698e-01 4.989624023437500000e-02
9.343168884515762329e-02 1.413574218750000000e-01
1.191182136535644531e-01 9.710693359375000000e-02
3.368144929409027100e-01 1.676025390625000000e-01
1.362896412611007690e-01 1.358642578125000000e-01
3.047451376914978027e-01 1.582031250000000000e-01
1.721940934658050537e-01 6.280517578125000000e-02
1.707274913787841797e-01 1.009521484375000000e-01
1.652442961931228638e-01 7.946777343750000000e-02
1.064104661345481873e-01 9.149169921875000000e-02
3.576492965221405029e-01 2.519531250000000000e-01
2.469894737005233765e-01 1.518554687500000000e-01
2.293334007263183594e-01 3.041992187500000000e-01
2.826281189918518066e-01 2.478027343750000000e-01
7.994125783443450928e-02 9.063720703125000000e-02
2.849077284336090088e-01 2.119140625000000000e-01
9.685336798429489136e-02 9.759521484375000000e-02
1.015638634562492371e-01 9.271240234375000000e-02
1.188568174839019775e-01 1.685791015625000000e-01
1.006975024938583374e-01 1.181640625000000000e-01
1.007636189460754395e-01 1.078491210937500000e-01
1.075918450951576233e-01 6.976318359375000000e-02
1.172522976994514465e-01 9.118652343750000000e-02
1.731611490249633789e-01 1.668701171875000000e-01
1.053475365042686462e-01 1.607666015625000000e-01
8.038295060396194458e-02 6.280517578125000000e-02
1.357223540544509888e-01 1.198730468750000000e-01
1.077983975410461426e-01 9.985351562500000000e-02
1.236511170864105225e-01 1.972656250000000000e-01
1.136117205023765564e-01 1.883544921875000000e-01
1.352045387029647827e-01 1.483154296875000000e-01
1.676827222108840942e-01 1.795654296875000000e-01
3.468699157238006592e-01 2.937011718750000000e-01
2.908260822296142578e-01 2.695312500000000000e-01
1.213054656982421875e-01 1.223144531250000000e-01
1.213054656982421875e-01 1.007690429687500000e-01
2.911505103111267090e-01 2.467041015625000000e-01
4.492811858654022217e-01 4.182128906250000000e-01
1.797275245189666748e-01 2.023925781250000000e-01
1.494899392127990723e-01 1.552734375000000000e-01
1.100645735859870911e-01 2.047119140625000000e-01
1.381831318140029907e-01 1.870117187500000000e-01
1.127942427992820740e-01 6.091308593750000000e-02
1.950190663337707520e-01 8.624267578125000000e-02
1.401384770870208740e-01 7.586669921875000000e-02
1.839473545551300049e-01 6.396484375000000000e-02
1.889988780021667480e-01 4.248046875000000000e-02
1.695303171873092651e-01 5.307006835937500000e-02
1.191324964165687561e-01 1.583251953125000000e-01
1.215778887271881104e-01 6.823730468750000000e-02
1.484351158142089844e-01 6.561279296875000000e-02
1.064886823296546936e-01 4.989624023437500000e-02
1.044382676482200623e-01 6.823730468750000000e-02
9.524288028478622437e-02 9.350585937500000000e-02
1.127979010343551636e-01 1.058349609375000000e-01
1.102377921342849731e-01 1.694335937500000000e-01
9.486670047044754028e-02 1.002197265625000000e-01
1.772826611995697021e-01 1.496582031250000000e-01
4.267732799053192139e-01 1.555175781250000000e-01
5.601480007171630859e-01 3.571777343750000000e-01
9.380465745925903320e-02 6.896972656250000000e-02
6.505512446165084839e-02 9.399414062500000000e-02
3.559198975563049316e-01 2.932128906250000000e-01
5.327153205871582031e-01 2.902832031250000000e-01
1.261300742626190186e-01 8.135986328125000000e-02
2.407884597778320312e-01 1.680908203125000000e-01
1.082489192485809326e-01 1.386718750000000000e-01
5.355241298675537109e-01 3.149414062500000000e-01
5.706293582916259766e-01 3.903808593750000000e-01
6.295167207717895508e-01 2.509765625000000000e-01
3.229279518127441406e-01 1.103515625000000000e-01
4.925554096698760986e-01 3.891601562500000000e-01
2.182238847017288208e-01 3.615722656250000000e-01
4.373297691345214844e-01 3.452148437500000000e-01
3.928282856941223145e-01 3.486328125000000000e-01
2.119638621807098389e-01 2.102050781250000000e-01
2.367229312658309937e-01 1.243896484375000000e-01
4.475712180137634277e-01 2.119140625000000000e-01
1.443746089935302734e-01 1.992187500000000000e-01
1.885999143123626709e-01 1.937255859375000000e-01
5.052726864814758301e-01 3.937988281250000000e-01
4.227807521820068359e-01 3.969726562500000000e-01
1.153405234217643738e-01 9.460449218750000000e-02
