18,70;15,02;-3,68;
30,80;20,45;-10,35;
6,60;6,18;-0,42;
30,60;30,94;0,34;
18,20;19,63;1,42;
6,00;22,98;16,98;
12,00;29,81;17,81;
11,80;20,58;8,78;
14,00;19,55;5,55;
11,20;18,22;7,02;
13,30;19,89;6,59;
11,30;16,52;5,22;
21,00;27,84;6,84;
18,90;22,98;4,08;
19,20;32,16;12,96;
20,30;28,64;8,34;
11,80;25,97;14,17;
11,80;25,13;13,32;
12,50;20,11;7,61;
10,90;18,97;8,07;
13,00;19,48;6,48;
13,10;16,89;3,79;
9,50;18,55;9,05;
11,80;17,89;6,09;
14,50;31,91;17,41;
7,10;18,06;10,96;
20,80;22,64;1,84;
5,70;10,19;4,49;
14,50;19,14;4,64;
18,80;21,55;2,75;
15,50;22,66;7,16;
23,50;28,95;5,45;
17,40;23,53;6,13;
15,10;21,86;6,76;
23,50;30,16;6,66;
15,80;24,05;8,25;
18,80;21,45;2,65;
17,70;22,92;5,22;
18,60;21,84;3,24;
16,00;23,19;7,19;
19,20;21,81;2,61;
23,70;39,16;15,46;
15,40;33,56;18,16;
16,50;18,59;2,09;
19,30;19,55;0,25;
10,50;18,92;8,42;
25,00;34,25;9,25;
11,60;18,77;7,17;
12,90;20,69;7,79;
13,70;13,62;-0,08;
25,90;29,47;3,57;
5,80;18,64;12,84;
12,90;16,45;3,55;
9,40;24,70;15,30;
15,50;24,41;8,91;
10,00;18,91;8,91;
12,60;19,77;7,17;
17,80;24,55;6,75;
23,00;23,52;0,52;
18,30;23,94;5,64;
23,00;29,73;6,73;
17,60;29,17;11,57;
12,00;26,84;14,84;
27,00;42,13;15,13;
11,80;25,63;13,82;
15,40;22,88;7,48;
13,10;20,44;7,34;
14,30;27,53;13,23;
13,90;25,00;11,10;
14,80;22,28;7,48;
21,70;43,63;21,92;
22,20;32,19;9,99;
13,30;22,39;9,09;
18,90;23,16;4,26;
11,70;14,52;2,82;
7,60;17,56;9,96;
17,40;21,16;3,76;
15,40;29,81;14,41;
14,60;21,16;6,56;
24,80;18,92;-5,88;
27,60;31,25;3,65;
18,90;23,05;4,15;
17,60;26,94;9,34;
24,00;28,80;4,80;
9,00;14,84;5,84;
15,70;18,30;2,60;
20,80;27,77;6,97;
12,90;21,95;9,05;
12,90;36,03;23,13;
17,80;24,84;7,04;
41,60;40,31;-1,29;
14,60;23,66;9,06;
14,70;24,53;9,83;
36,80;26,41;-10,39;
14,90;23,05;8,15;
19,20;25,97;6,77;
12,60;19,86;7,26;
23,70;19,70;-4,00;
15,70;22,42;6,72;
12,00;18,53;6,53;
9,30;14,20;4,90;
23,80;23,16;-0,64;
20,60;32,28;11,68;
22,40;23,20;0,80;
19,40;27,19;7,79;
16,20;26,22;10,02;
16,90;17,41;0,51;
16,10;29,81;13,71;
22,70;21,89;-0,81;
9,20;12,46;3,26;
23,50;29,41;5,91;
13,90;29,02;15,12;
14,60;24,25;9,65;
17,60;24,95;7,35;
17,00;33,81;16,81;
17,20;19,14;1,94;
30,40;25,97;-4,43;
31,00;35,56;4,56;
5,10;10,47;5,37;
15,60;23,33;7,73;
14,70;29,42;14,72;
12,70;20,45;7,75;
9,40;13,68;4,28;
11,30;21,56;10,26;
15,90;21,13;5,23;
18,20;37,78;19,58;
20,70;24,33;3,63;
14,90;22,63;7,73;
39,20;22,94;-16,26;
13,80;21,78;7,98;
14,40;24,36;9,96;
16,70;23,05;6,35;
12,40;17,84;5,44;
5,80;15,13;9,32;
20,60;20,44;-0,16;
18,90;27,28;8,38;
18,40;20,92;2,52;
13,40;20,86;7,46;
52,10;49,66;-2,44;
20,80;27,92;7,12;
21,90;30,72;8,82;
8,70;21,17;12,47;
16,90;24,16;7,26;
13,60;20,11;6,51;
20,60;34,19;13,59;
13,60;26,58;12,98;
14,30;33,81;19,51;
12,70;24,33;11,63;
13,60;28,08;14,48;
13,40;21,67;8,27;
7,60;15,39;7,79;
83,70;38,66;-45,04;
18,70;16,27;-2,43;
11,00;6,14;-4,86;
11,80;23,28;11,48;
33,10;27,05;-6,05;
11,40;12,39;0,99;
28,60;31,25;2,65;
9,80;25,19;15,39;
31,60;23,70;-7,90;
47,00;23,27;-23,73;
16,70;18,89;2,19;
10,10;12,13;2,03;
10,40;14,99;4,59;
5,10;19,06;13,96;
18,80;19,58;0,78;
19,50;13,35;-6,15;
20,00;22,86;2,86;
6,30;19,97;13,67;
11,30;17,13;5,82;
13,40;23,48;10,08;
15,80;22,63;6,82;
14,30;14,30;0,00;
18,90;24,67;5,77;
27,90;19,70;-8,20;
3,80;22,48;18,68;
12,80;23,95;11,15;
13,90;18,17;4,27;
16,50;19,52;3,02;
9,40;17,39;7,99;
31,80;19,59;-12,21;
22,70;19,09;-3,61;
14,00;26,94;12,94;
23,60;24,05;0,45;
7,00;19,81;12,81;
13,70;21,11;7,41;
20,00;22,81;2,81;
7,70;18,00;10,30;
10,80;24,84;14,04;
6,60;23,59;16,99;
14,90;22,13;7,23;
7,90;19,16;11,26;
15,90;33,38;17,48;
22,20;21,34;-0,86;
23,00;13,58;-9,42;
12,10;26,50;14,40;
10,30;23,47;13,17;
10,20;23,31;13,11;
24,70;20,91;-3,79;
14,90;16,77;1,87;
23,80;20,34;-3,46;
33,40;38,31;4,91;
22,20;18,78;-3,42;
12,60;18,06;5,46;
13,10;20,58;7,48;
9,20;18,73;9,53;
11,00;17,17;6,17;
26,20;18,09;-8,11;
12,70;21,08;8,38;
12,00;10,94;-1,06;
8,10;18,67;10,57;
14,40;33,50;19,10;
15,60;25,53;9,93;
11,80;19,16;7,36;
13,60;19,27;5,67;
13,50;19,36;5,86;
32,40;13,51;-18,89;
18,30;23,92;5,62;
21,00;20,67;-0,33;
13,70;19,77;6,07;
18,90;21,77;2,87;
18,60;23,64;5,04;
15,00;19,92;4,92;
10,50;19,53;9,03;
22,70;22,73;0,03;
10,90;19,20;8,30;
5,60;16,25;10,65;
12,90;32,06;19,16;
8,20;16,56;8,36;
5,00;21,17;16,17;
12,30;25,31;13,01;
12,00;24,39;12,39;
10,40;16,14;5,74;
6,60;25,73;19,13;
11,80;17,73;5,93;
7,90;20,64;12,74;
9,30;20,42;11,12;
27,70;15,11;-12,59;
47,60;37,00;-10,60;
22,00;20,73;-1,27;
16,50;17,56;1,06;
8,70;18,08;9,38;
9,50;19,14;9,64;
37,20;24,17;-13,03;
10,60;15,23;4,63;
13,00;7,88;-5,12;
12,50;12,59;0,09;
12,20;23,27;11,07;
10,60;18,48;7,88;
10,60;20,30;9,70;
10,60;18,27;7,67;
6,80;18,58;11,78;
13,90;16,84;2,94;
4,60;18,44;13,84;
6,10;17,55;11,45;
10,60;22,91;12,31;
10,70;13,77;3,07;
11,90;26,61;14,71;
7,30;18,41;11,11;
17,00;28,16;11,16;
4,70;16,30;11,60;
5,30;19,83;14,53;
8,10;21,42;13,32;
13,80;22,63;8,82;
7,30;22,17;14,87;
10,90;17,59;6,69;
37,70;23,50;-14,20;
14,80;23,75;8,95;
10,50;22,28;11,78;
66,10;24,95;-41,15;
10,90;22,20;11,30;
15,20;22,78;7,58;
9,70;19,56;9,86;
14,60;23,67;9,07;
12,10;26,92;14,82;
39,60;26,77;-12,83;
10,70;17,00;6,30;
7,70;23,73;16,03;
33,30;24,25;-9,05;
9,00;25,89;16,89;
8,60;21,23;12,63;
9,10;23,14;14,04;
21,60;22,16;0,56;
11,70;23,86;12,16;
7,70;15,41;7,71;
16,10;23,69;7,59;
9,40;15,44;6,04;
11,50;26,39;14,89;
9,70;4,96;-4,74;
7,70;18,59;10,89;
12,30;26,05;13,75;
10,70;19,70;9,00;
19,40;21,20;1,80;
8,40;17,73;9,33;
25,70;24,27;-1,43;
11,00;27,09;16,09;
31,90;32,34;0,44;
9,00;16,16;7,16;
5,80;12,16;6,36;
22,80;20,14;-2,66;
13,70;36,00;22,30;
10,30;19,33;9,03;
14,10;20,70;6,60;
7,00;28,94;21,94;
12,90;20,42;7,52;
12,20;26,98;14,78;
29,50;21,84;-7,66;
14,00;29,63;15,63;
29,20;20,19;-9,01;
15,20;20,38;5,18;
11,70;23,41;11,71;
14,90;23,64;8,74;
16,80;27,41;10,61;
11,90;19,67;7,77;
10,60;24,42;13,82;
29,80;31,52;1,72;
11,90;25,58;13,68;
15,10;23,16;8,06;
8,30;22,11;13,81;
33,70;25,27;-8,43;
32,00;27,19;-4,81;
7,10;26,88;19,78;
48,90;24,25;-24,65;
27,80;24,30;-3,50;
14,00;19,31;5,31;
14,10;20,20;6,10;
40,00;38,47;-1,53;
34,10;36,19;2,09;
9,90;19,53;9,63;
16,00;15,74;-0,26;
29,50;27,05;-2,45;
12,60;28,45;15,85;
15,50;18,33;2,83;
38,20;23,23;-14,97;
46,80;22,17;-24,63;
16,40;30,28;13,88;
36,00;20,69;-15,31;
20,80;21,38;0,58;
21,50;24,88;3,38;
14,70;26,22;11,52;
19,20;31,61;12,41;
21,70;22,11;0,41;
48,00;20,28;-27,72;
47,00;34,81;-12,19;
30,20;16,09;-14,11;
27,70;23,31;-4,39;
31,50;35,47;3,97;
28,70;23,59;-5,11;
40,40;42,75;2,35;
11,10;17,30;6,20;
32,80;26,27;-6,53;
24,50;22,03;-2,47;
27,70;20,14;-7,56;
23,60;20,86;-2,74;
41,90;24,52;-17,38;
12,40;19,73;7,33;
26,20;23,81;-2,39;
26,00;24,44;-1,56;
18,00;19,89;1,89;
18,10;18,89;0,79;
30,60;20,81;-9,79;
13,90;23,92;10,02;
31,70;27,53;-4,17;
12,90;20,14;7,24;
27,70;27,70;0,00;
43,60;33,69;-9,91;
32,30;34,78;2,48;
25,50;22,52;-2,98;
24,40;19,77;-4,63;
33,20;35,66;2,46;
20,40;26,41;6,01;
16,70;25,58;8,88;
24,50;28,25;3,75;
15,30;18,53;3,23;
47,00;36,78;-10,22;
18,90;19,72;0,82;
26,10;22,56;-3,54;
20,00;19,27;-0,73;
15,40;19,55;4,15;
38,50;24,63;-13,88;
20,00;19,97;-0,03;
25,80;21,48;-4,32;
57,80;51,50;-6,30;
20,50;17,34;-3,16;
20,30;23,25;2,95;
23,10;24,66;1,56;
42,50;33,84;-8,66;
18,00;24,31;6,31;
34,60;33,03;-1,57;
46,70;38,53;-8,17;
21,00;25,00;4,00;
26,30;26,02;-0,28;
15,70;21,78;6,08;
33,50;30,42;-3,08;
22,80;21,06;-1,74;
33,30;24,20;-9,10;
31,50;26,11;-5,39;
15,60;17,56;1,96;
11,80;20,08;8,28;
13,00;20,16;7,16;
15,40;17,05;1,65;
24,40;19,73;-4,67;
36,60;31,42;-5,18;
39,00;23,42;-15,58;
22,00;20,02;-1,98;
25,00;21,63;-3,38;
30,00;25,48;-4,52;
21,70;19,89;-1,81;
27,40;27,05;-0,35;
17,40;24,36;6,96;
29,60;22,11;-7,49;
20,60;20,05;-0,55;
23,40;23,20;-0,20;
19,50;20,16;0,66;
34,30;37,41;3,11;
13,40;21,63;8,23;
14,90;21,30;6,40;
23,50;20,63;-2,88;
25,40;19,20;-6,20;
17,20;17,70;0,50;
16,70;19,05;2,35;
17,40;27,70;10,30;
25,00;21,23;-3,77;
20,90;14,87;-6,03;
20,20;22,00;1,80;
24,70;26,22;1,52;
31,10;27,41;-3,69;
27,30;21,77;-5,53;
19,40;16,22;-3,18;
21,60;24,16;2,56;
12,60;18,19;5,59;
25,20;17,09;-8,11;
42,10;35,25;-6,85;
51,10;38,22;-12,88;
51,30;29,38;-21,92;
32,00;40,66;8,66;
42,30;45,53;3,23;
44,50;41,38;-3,13;
29,50;26,02;-3,48;
50,20;42,66;-7,54;
22,70;20,55;-2,15;
34,10;21,95;-12,15;
30,80;19,52;-11,28;
32,60;20,47;-12,13;
27,20;23,20;-4,00;
58,10;36,91;-21,19;
44,00;26,84;-17,16;
56,30;31,27;-25,03;
43,70;33,47;-10,23;
22,80;21,42;-1,38;
26,10;29,02;2,92;
29,20;22,11;-7,09;
20,00;26,19;6,19;
30,80;29,95;-0,85;
40,90;33,69;-7,21;
28,00;21,02;-6,98;
27,70;19,94;-7,76;
35,20;31,42;-3,78;
34,70;22,77;-11,93;
36,30;26,50;-9,80;
42,90;26,80;-16,10;
23,40;19,98;-3,42;
32,50;24,02;-8,48;
30,20;41,34;11,14;
40,80;30,69;-10,11;
37,80;25,48;-12,32;
37,80;32,22;-5,58;
42,40;27,41;-14,99;
42,00;39,63;-2,38;
55,80;40,41;-15,39;
30,80;32,94;2,14;
53,20;40,94;-12,26;
37,50;38,72;1,22;
50,80;41,34;-9,46;
64,30;44,22;-20,08;
46,70;27,77;-18,93;
56,40;36,19;-20,21;
40,10;26,09;-14,01;
22,10;20,86;-1,24;
40,00;29,86;-10,14;
26,00;23,48;-2,52;
37,60;26,80;-10,80;
39,90;37,69;-2,21;
48,30;43,63;-4,67;
36,60;28,16;-8,44;
30,20;33,50;3,30;
61,30;48,72;-12,58;
34,40;27,84;-6,56;
45,70;37,94;-7,76;
11,80;23,02;11,22;
13,70;16,73;3,03;
29,00;24,36;-4,64;
56,00;31,22;-24,78;
32,30;26,53;-5,77;
32,00;37,88;5,88;
7,50;21,98;14,48;
42,30;41,91;-0,39;
19,70;19,16;-0,54;
45,50;24,66;-20,84;
23,20;22,28;-0,92;
25,30;20,69;-4,61;
12,80;15,73;2,93;
34,80;25,66;-9,14;
72,80;57,69;-15,11;
47,80;43,81;-3,99;
42,40;34,97;-7,43;
44,80;30,73;-14,07;
27,30;21,63;-5,67;
21,10;22,98;1,88;
34,80;24,44;-10,36;
28,30;35,84;7,54;
43,20;32,13;-11,08;
39,20;21,67;-17,53;
37,20;33,47;-3,73;
17,20;23,52;6,32;
44,60;33,13;-11,47;
28,30;22,25;-6,05;
28,00;21,02;-6,98;
22,50;18,92;-3,58;
4,90;20,83;15,93;
24,80;19,27;-5,53;
37,40;25,97;-11,43;
16,50;21,73;5,23;
32,50;23,16;-9,34;
17,10;13,64;-3,46;
20,00;19,48;-0,52;
14,40;17,70;3,30;
23,50;23,11;-0,39;
13,70;20,86;7,16;
24,70;20,75;-3,95;
33,70;43,47;9,77;
18,00;25,28;7,28;
8,50;19,94;11,44;
15,20;19,27;4,07;
26,40;30,81;4,41;
15,40;33,25;17,85;
15,80;48,44;32,64;
8,80;22,36;13,56;
16,10;18,22;2,12;
27,90;27,48;-0,42;
24,10;21,38;-2,73;
31,30;23,42;-7,88;
36,40;32,72;-3,68;
20,80;29,91;9,11;
28,70;28,59;-0,11;
29,40;30,00;0,60;
15,30;20,42;5,12;
45,30;40,13;-5,17;
3,70;23,20;19,50;
5,00;15,71;10,71;
3,00;20,25;17,25;
24,30;33,16;8,86;
37,10;37,97;0,87;
13,80;23,97;10,17;
23,30;31,61;8,31;
11,30;11,47;0,17;
28,60;24,75;-3,85;
22,70;28,45;5,75;
8,70;12,30;3,60;
19,00;19,19;0,19;
18,40;19,42;1,02;
31,30;17,78;-13,52;
29,80;17,47;-12,33;
37,30;21,91;-15,39;
27,90;19,09;-8,81;
30,50;20,38;-10,13;
24,20;18,33;-5,87;
34,90;24,69;-10,21;
45,70;34,28;-11,42;
32,20;21,08;-11,12;
46,00;24,92;-21,08;
15,80;29,17;13,37;
20,20;22,39;2,19;
45,10;33,09;-12,01;
12,90;17,23;4,33;
31,40;19,84;-11,56;
28,20;22,31;-5,89;
28,20;34,13;5,92;
12,50;16,83;4,33;
33,70;44,34;10,64;
31,40;31,08;-0,32;
30,70;23,66;-7,04;
20,10;30,59;10,49;
21,40;25,78;4,38;
23,80;37,53;13,73;
22,10;47,41;25,31;
19,80;30,69;10,89;
14,50;19,36;4,86;
17,80;18,88;1,08;
17,80;25,70;7,90;
24,80;31,13;6,33;
20,90;22,28;1,38;
31,90;32,44;0,54;
31,00;43,09;12,09;
17,10;21,45;4,35;
19,70;28,14;8,44;
35,00;31,31;-3,69;
22,00;25,52;3,52;
16,40;25,44;9,04;
16,40;25,73;9,33;
9,50;8,20;-1,30;
14,60;21,78;7,18;
9,00;16,14;7,14;
28,30;36,13;7,83;
18,20;24,33;6,13;
16,50;23,64;7,14;
16,50;20,94;4,44;
38,90;28,11;-10,79;
28,50;27,89;-0,61;
22,40;21,13;-1,27;
46,00;38,31;-7,69;
13,40;17,84;4,44;
14,00;22,11;8,11;
37,40;30,78;-6,62;
6,20;20,91;14,71;
13,50;20,23;6,73;
6,00;17,28;11,28;
19,10;21,30;2,20;
16,80;25,83;9,03;
12,60;18,98;6,38;
16,20;16,22;0,02;
6,70;17,22;10,52;
10,00;22,05;12,05;
16,50;28,86;12,36;
18,30;18,77;0,47;
32,70;25,67;-7,03;
7,80;17,52;9,72;
6,70;18,94;12,24;
14,00;19,58;5,58;
21,30;27,38;6,08;
6,80;15,98;9,18;
15,60;27,86;12,26;
21,60;37,22;15,62;
19,00;23,56;4,56;
28,30;24,66;-3,64;
23,90;39,50;15,60;
3,30;17,13;13,83;
2,20;18,83;16,63;
6,70;19,72;13,02;
3,70;17,42;13,72;
28,10;28,58;0,48;
29,00;29,98;0,98;
35,20;21,00;-14,20;
17,10;39,94;22,84;
18,10;21,63;3,52;
65,90;49,59;-16,31;
16,40;27,48;11,08;
9,30;16,88;7,57;
15,20;17,78;2,58;
17,10;21,06;3,96;
19,30;21,84;2,54;
12,10;23,31;11,21;
33,30;25,41;-7,89;
13,60;18,06;4,46;
11,30;18,05;6,75;
27,20;29,81;2,61;
47,70;31,53;-16,17;
60,60;19,48;-41,12;
67,80;36,81;-30,99;
34,20;23,20;-11,00;
47,00;37,22;-9,78;
30,60;36,19;5,59;
28,40;24,56;-3,84;
18,70;19,16;0,46;
16,70;19,92;3,22;
18,30;21,77;3,47;
31,60;32,44;0,84;
10,80;20,06;9,26;
10,30;24,30;14,00;
35,40;28,94;-6,46;
22,00;25,39;3,39;
8,30;30,83;22,53;
11,40;17,33;5,93;
18,10;20,58;2,48;
10,30;18,61;8,31;
44,60;46,41;1,81;
37,90;28,30;-9,60;
17,80;22,92;5,12;
35,20;37,00;1,80;
52,10;37,69;-14,41;
28,80;41,19;12,39;
39,00;29,38;-9,63;
8,50;20,59;12,09;
11,80;22,84;11,04;
6,50;19,38;12,88;
5,50;19,98;14,48;
22,90;27,48;4,58;
20,70;24,80;4,10;
35,40;27,14;-8,26;
7,50;21,48;13,98;
21,10;29,41;8,31;
26,20;27,33;1,13;
23,10;26,89;3,79;
12,10;21,03;8,93;
33,00;30,55;-2,45;
20,50;27,42;6,92;
18,60;19,55;0,95;
45,30;47,47;2,17;
20,60;21,84;1,24;
20,50;24,41;3,91;
30,20;23,66;-6,54;
18,60;23,14;4,54;
16,50;20,14;3,64;
15,20;30,44;15,24;
24,40;28,80;4,40;
40,40;31,91;-8,49;
21,10;27,98;6,88;
22,20;22,94;0,74;
29,90;32,06;2,16;
18,40;20,83;2,43;
15,70;32,19;16,49;
12,90;15,15;2,25;
27,60;22,20;-5,40;
21,90;23,98;2,08;
21,80;20,80;-1,00;
10,20;12,37;2,17;
10,00;20,06;10,06;
20,00;22,61;2,61;
8,70;27,19;18,49;
21,70;30,08;8,38;
29,90;25,83;-4,07;
28,80;23,92;-4,88;
14,80;15,32;0,52;
20,00;18,97;-1,03;
17,60;24,25;6,65;
20,90;23,03;2,13;
32,20;29,81;-2,39;
39,80;28,98;-10,82;
19,30;24,63;5,33;
28,50;25,53;-2,97;
15,70;20,95;5,25;
23,90;23,86;-0,04;
36,40;30,44;-5,96;
19,80;24,33;4,53;
39,40;31,52;-7,88;
35,80;31,00;-4,80;
32,00;38,63;6,63;
23,00;29,28;6,28;
