8.479999899864196777e-01;6.206054687500000000e-01
1.218999981880187988e+00;1.179687500000000000e+00
1.011000037193298340e+00;9.750976562500000000e-01
1.175999999046325684e+00;1.181640625000000000e+00
8.610000014305114746e-01;9.628906250000000000e-01
1.753000020980834961e+00;1.490234375000000000e+00
8.780000209808349609e-01;1.108398437500000000e+00
9.029999971389770508e-01;1.335937500000000000e+00
9.419999718666076660e-01;1.030273437500000000e+00
1.125000000000000000e+00;9.160156250000000000e-01
1.348000049591064453e+00;1.057617187500000000e+00
9.639999866485595703e-01;9.174804687500000000e-01
6.750000119209289551e-01;7.075195312500000000e-01
1.195000052452087402e+00;1.229492187500000000e+00
1.297999978065490723e+00;9.619140625000000000e-01
1.006999969482421875e+00;6.645507812500000000e-01
1.424999952316284180e+00;1.586914062500000000e+00
1.220999956130981445e+00;1.684570312500000000e+00
1.258999943733215332e+00;1.318359375000000000e+00
1.187000036239624023e+00;1.963867187500000000e+00
1.131999969482421875e+00;1.062500000000000000e+00
1.491000056266784668e+00;1.331054687500000000e+00
1.231999993324279785e+00;1.046875000000000000e+00
1.641999959945678711e+00;1.164062500000000000e+00
1.445999979972839355e+00;1.111328125000000000e+00
1.062999963760375977e+00;7.534179687500000000e-01
1.037999987602233887e+00;8.217773437500000000e-01
1.455000042915344238e+00;1.378906250000000000e+00
1.718000054359436035e+00;1.392578125000000000e+00
1.360999941825866699e+00;1.023437500000000000e+00
1.175999999046325684e+00;1.319335937500000000e+00
1.631999969482421875e+00;1.531250000000000000e+00
1.460999965667724609e+00;1.252929687500000000e+00
1.231999993324279785e+00;1.810546875000000000e+00
1.235999941825866699e+00;9.365234375000000000e-01
1.491999983787536621e+00;9.809570312500000000e-01
2.447999954223632812e+00;1.663085937500000000e+00
1.195000052452087402e+00;1.091796875000000000e+00
1.396999955177307129e+00;1.472656250000000000e+00
1.371999979019165039e+00;1.091796875000000000e+00
1.363999962806701660e+00;1.494140625000000000e+00
1.623999953269958496e+00;1.547851562500000000e+00
1.259999990463256836e+00;9.038085937500000000e-01
7.590000033378601074e-01;1.126953125000000000e+00
1.023000001907348633e+00;1.019531250000000000e+00
1.052000045776367188e+00;9.570312500000000000e-01
1.103999972343444824e+00;1.073242187500000000e+00
1.389999985694885254e+00;1.059570312500000000e+00
1.472000002861022949e+00;1.286132812500000000e+00
1.802999973297119141e+00;1.198242187500000000e+00
1.210000038146972656e+00;9.316406250000000000e-01
1.664999961853027344e+00;1.385742187500000000e+00
1.894000053405761719e+00;1.281250000000000000e+00
1.289000034332275391e+00;1.265625000000000000e+00
1.116000056266784668e+00;9.677734375000000000e-01
1.845000028610229492e+00;1.129882812500000000e+00
1.427000045776367188e+00;1.286132812500000000e+00
6.499999761581420898e-01;9.863281250000000000e-01
1.800999999046325684e+00;1.819335937500000000e+00
1.430999994277954102e+00;1.737304687500000000e+00
1.154999971389770508e+00;2.101562500000000000e+00
8.719999790191650391e-01;1.272460937500000000e+00
7.269999980926513672e-01;9.970703125000000000e-01
1.666000008583068848e+00;1.958984375000000000e+00
1.672999978065490723e+00;2.099609375000000000e+00
