4.597224807739257812e+01 4.725865492047532967e+01
4.671484756469726562e+01 4.543811276864001769e+01
4.538216018676757812e+01 4.629524664317699489e+01
4.646462249755859375e+01 4.478269974127413633e+01
4.564097976684570312e+01 4.617531611886523280e+01
4.630279541015625000e+01 4.716959468103434716e+01
4.648392486572265625e+01 4.638485012587199208e+01
4.599097824096679688e+01 4.594326477084995020e+01
4.716589355468750000e+01 4.749240973509932928e+01
5.168683624267578125e+01 4.811781178137382398e+01
4.727694320678710938e+01 4.645268410746023591e+01
4.710549926757812500e+01 4.378451173109969830e+01
4.757917022705078125e+01 4.799531966787441917e+01
4.700676727294921875e+01 4.615664430539766272e+01
4.685145187377929688e+01 4.473479889708282542e+01
4.712185287475585938e+01 4.873032457465112799e+01
4.682138061523437500e+01 4.345796312894498215e+01
4.786594772338867188e+01 4.778019858567636646e+01
4.766489410400390625e+01 4.628452550629950935e+01
4.639077377319335938e+01 4.276303271434908737e+01
4.610753631591796875e+01 4.317669794007673545e+01
4.512054443359375000e+01 4.132208712331237876e+01
4.613983154296875000e+01 4.403581111571711659e+01
4.637400054931640625e+01 4.484221362062364591e+01
4.675675201416015625e+01 4.466326487104512211e+01
4.607931518554687500e+01 4.613450460602253145e+01
4.629762268066406250e+01 4.680134922909802242e+01
4.747386932373046875e+01 4.521644586856975678e+01
4.783292007446289062e+01 4.808317463987005169e+01
4.657975769042968750e+01 4.364591275016691441e+01
4.608940887451171875e+01 4.625682986154745890e+01
4.569379806518554688e+01 4.352866051597992225e+01
4.779302215576171875e+01 4.516453588903921457e+01
4.629751205444335938e+01 4.672874203016311867e+01
4.719577026367187500e+01 4.646421315335409474e+01
4.705237579345703125e+01 4.808606967679137512e+01
4.674691009521484375e+01 4.702656906855191465e+01
4.655769348144531250e+01 4.547687419006965115e+01
4.785009384155273438e+01 4.739898206655698232e+01
4.708363723754882812e+01 4.802088361267431793e+01
4.549145889282226562e+01 4.789631550656714154e+01
4.660528945922851562e+01 4.570649356585852274e+01
4.604919052124023438e+01 4.657138101995912649e+01
5.280309295654296875e+01 5.119780605725036082e+01
5.326309585571289062e+01 5.154532583544835944e+01
4.904607772827148438e+01 4.965955662036677154e+01
4.716241836547851562e+01 4.764149429010019077e+01
4.801110458374023438e+01 5.042908509205766876e+01
4.676060867309570312e+01 4.699165134688655598e+01
