2.435111284255981445e+00 2.175781250000000000e+00
4.891709804534912109e+00 4.691406250000000000e+00
4.777213573455810547e+00 4.675781250000000000e+00
4.553850173950195312e+00 4.394531250000000000e+00
4.317961692810058594e+00 4.730468750000000000e+00
4.069585323333740234e+00 3.845703125000000000e+00
2.972643136978149414e+00 2.572265625000000000e+00
2.919363737106323242e+00 2.753906250000000000e+00
2.798640251159667969e+00 2.679687500000000000e+00
3.584347963333129883e+00 3.312500000000000000e+00
3.468452215194702148e+00 2.855468750000000000e+00
3.283028364181518555e+00 2.972656250000000000e+00
3.226478099822998047e+00 3.082031250000000000e+00
2.510034322738647461e+00 2.519531250000000000e+00
2.253850221633911133e+00 2.279296875000000000e+00
1.924872517585754395e+00 1.660156250000000000e+00
1.673187375068664551e+00 1.507812500000000000e+00
1.512108802795410156e+00 1.519531250000000000e+00
8.681125044822692871e-01 8.339843750000000000e-01
2.136595726013183594e+00 1.999023437500000000e+00
2.203010082244873047e+00 2.269531250000000000e+00
1.836485505104064941e+00 1.993164062500000000e+00
1.614855885505676270e+00 1.699218750000000000e+00
1.315005898475646973e+00 1.517578125000000000e+00
1.361490249633789062e+00 1.282226562500000000e+00
1.186826348304748535e+00 1.271484375000000000e+00
2.139766693115234375e+00 2.119140625000000000e+00
1.139723539352416992e+00 1.028320312500000000e+00
1.748606562614440918e+00 1.428710937500000000e+00
1.665028452873229980e+00 2.121093750000000000e+00
1.066407203674316406e+00 1.057617187500000000e+00
1.006400227546691895e+00 9.091796875000000000e-01
7.124264836311340332e-01 7.700195312500000000e-01
4.415293693542480469e+00 4.417968750000000000e+00
3.024926900863647461e+00 2.941406250000000000e+00
1.990737080574035645e+00 1.968750000000000000e+00
4.642090797424316406e+00 3.902343750000000000e+00
