 2.509339e-01; 2.475901e-01; 2.459010e-01; 2.402391e-01; 2.327233e-01; 2.339189e-01; 2.353397e-01; 2.394191e-01; 2.467146e-01; 2.548233e-01; 2.617126e-01; 2.626704e-01; 2.651573e-01; 2.656666e-01; 2.632466e-01; 2.584722e-01; 2.528327e-01; 2.484389e-01; 2.434578e-01; 2.381742e-01; 2.325852e-01; 2.283110e-01; 2.246481e-01; 2.210969e-01; 2.182975e-01; 2.167422e-01; 2.155012e-01; 2.149738e-01; 2.151765e-01; 2.161490e-01; 2.164943e-01; 2.170395e-01; 2.170712e-01; 2.155011e-01; 2.150037e-01; 2.167226e-01; 2.222481e-01; 2.305903e-01; 2.380493e-01; 2.446675e-01; 2.510945e-01; 2.560684e-01; 2.588269e-01; 2.593592e-01; 2.594451e-01; 2.598809e-01; 2.599277e-01; 2.594086e-01; 2.588861e-01; 2.588276e-01; 2.586629e-01; 2.578724e-01; 2.575674e-01; 2.571441e-01; 2.561928e-01; 2.552213e-01; 2.539072e-01; 2.521368e-01; 2.516501e-01; 2.522561e-01; 2.533604e-01; 2.543612e-01; 2.553002e-01; 2.561234e-01; 2.569683e-01; 2.579314e-01; 2.593933e-01; 2.607580e-01; 2.615148e-01; 2.626402e-01; 2.628167e-01; 2.619531e-01; 2.619723e-01; 2.630708e-01; 2.647846e-01; 2.666994e-01; 2.694639e-01; 2.727970e-01; 2.762802e-01; 2.795080e-01; 2.821911e-01; 2.842298e-01; 2.858030e-01; 2.868766e-01; 2.876706e-01; 2.880781e-01; 2.883619e-01; 2.885951e-01; 2.889353e-01; 2.889698e-01; 2.885924e-01; 2.881290e-01; 2.877802e-01; 2.873992e-01; 2.872728e-01; 2.870194e-01; 2.866143e-01; 2.862855e-01; 2.858677e-01; 2.852545e-01; 2.848544e-01; 2.842330e-01; 2.835920e-01; 2.829705e-01; 2.823303e-01; 2.816230e-01; 2.809760e-01; 2.801515e-01; 2.795827e-01; 2.790050e-01; 2.786379e-01; 2.781017e-01; 2.775772e-01; 2.770343e-01; 2.766361e-01; 2.763180e-01; 2.758774e-01; 2.754054e-01; 2.749659e-01; 2.745835e-01; 2.743770e-01; 2.742152e-01; 2.739502e-01; 2.737587e-01; 2.735717e-01
 2.625283e-01; 2.588682e-01; 2.549437e-01; 2.420666e-01; 2.271931e-01; 2.252142e-01; 2.268745e-01; 2.333286e-01; 2.438962e-01; 2.584432e-01; 2.708111e-01; 2.745162e-01; 2.792161e-01; 2.806985e-01; 2.776610e-01; 2.694944e-01; 2.610765e-01; 2.534809e-01; 2.459640e-01; 2.385631e-01; 2.311470e-01; 2.246451e-01; 2.191737e-01; 2.146447e-01; 2.107435e-01; 2.069209e-01; 2.047524e-01; 2.040125e-01; 2.035628e-01; 2.032102e-01; 2.026597e-01; 2.019546e-01; 2.007163e-01; 1.963888e-01; 1.934058e-01; 1.955149e-01; 2.035848e-01; 2.162081e-01; 2.270054e-01; 2.367396e-01; 2.478756e-01; 2.564755e-01; 2.612339e-01; 2.622814e-01; 2.621147e-01; 2.627090e-01; 2.632455e-01; 2.622349e-01; 2.612883e-01; 2.614677e-01; 2.614142e-01; 2.607884e-01; 2.602330e-01; 2.591286e-01; 2.576763e-01; 2.561339e-01; 2.538921e-01; 2.507314e-01; 2.498054e-01; 2.507849e-01; 2.528220e-01; 2.545455e-01; 2.560263e-01; 2.571327e-01; 2.583619e-01; 2.597678e-01; 2.616565e-01; 2.634164e-01; 2.643441e-01; 2.656668e-01; 2.650722e-01; 2.623903e-01; 2.616081e-01; 2.626097e-01; 2.646753e-01; 2.674929e-01; 2.709547e-01; 2.750680e-01; 2.789302e-01; 2.826871e-01; 2.853547e-01; 2.876924e-01; 2.894934e-01; 2.908514e-01; 2.917980e-01; 2.923990e-01; 2.929695e-01; 2.937664e-01; 2.950048e-01; 2.953787e-01; 2.946922e-01; 2.943964e-01; 2.941865e-01; 2.946554e-01; 2.956126e-01; 2.965018e-01; 2.969925e-01; 2.973821e-01; 2.975074e-01; 2.973244e-01; 2.970489e-01; 2.966368e-01; 2.960734e-01; 2.953838e-01; 2.946991e-01; 2.938382e-01; 2.928950e-01; 2.916636e-01; 2.906493e-01; 2.902166e-01; 2.897624e-01; 2.891164e-01; 2.883724e-01; 2.877539e-01; 2.872688e-01; 2.870547e-01; 2.866068e-01; 2.860887e-01; 2.855107e-01; 2.849653e-01; 2.845383e-01; 2.842136e-01; 2.838087e-01; 2.833914e-01; 2.828915e-01
 2.539706e-01; 2.507446e-01; 2.478494e-01; 2.427913e-01; 2.369492e-01; 2.359018e-01; 2.362513e-01; 2.396854e-01; 2.446432e-01; 2.501599e-01; 2.553467e-01; 2.562375e-01; 2.566946e-01; 2.564006e-01; 2.543140e-01; 2.511189e-01; 2.469904e-01; 2.433100e-01; 2.401371e-01; 2.358202e-01; 2.320473e-01; 2.286400e-01; 2.260378e-01; 2.232077e-01; 2.212316e-01; 2.200239e-01; 2.193823e-01; 2.187899e-01; 2.187626e-01; 2.193113e-01; 2.201523e-01; 2.208631e-01; 2.216343e-01; 2.210948e-01; 2.207052e-01; 2.224385e-01; 2.279200e-01; 2.353633e-01; 2.418063e-01; 2.476873e-01; 2.537020e-01; 2.583157e-01; 2.604822e-01; 2.613941e-01; 2.613994e-01; 2.617238e-01; 2.619911e-01; 2.615981e-01; 2.610870e-01; 2.610633e-01; 2.609514e-01; 2.604993e-01; 2.601806e-01; 2.595225e-01; 2.588179e-01; 2.579539e-01; 2.568149e-01; 2.554742e-01; 2.550538e-01; 2.555796e-01; 2.566396e-01; 2.576765e-01; 2.587519e-01; 2.596316e-01; 2.606617e-01; 2.618060e-01; 2.633058e-01; 2.647851e-01; 2.657149e-01; 2.670598e-01; 2.671697e-01; 2.661735e-01; 2.659920e-01; 2.667732e-01; 2.684777e-01; 2.706052e-01; 2.734167e-01; 2.769205e-01; 2.805276e-01; 2.838362e-01; 2.865066e-01; 2.884034e-01; 2.899357e-01; 2.910412e-01; 2.917001e-01; 2.920960e-01; 2.924382e-01; 2.927642e-01; 2.934901e-01; 2.935604e-01; 2.931382e-01; 2.927311e-01; 2.924857e-01; 2.923668e-01; 2.925800e-01; 2.926255e-01; 2.924783e-01; 2.923430e-01; 2.920676e-01; 2.915225e-01; 2.910330e-01; 2.904311e-01; 2.897282e-01; 2.890804e-01; 2.883514e-01; 2.876280e-01; 2.867788e-01; 2.859147e-01; 2.851161e-01; 2.846079e-01; 2.841653e-01; 2.835791e-01; 2.830294e-01; 2.823964e-01; 2.819980e-01; 2.816827e-01; 2.812640e-01; 2.807421e-01; 2.802507e-01; 2.798826e-01; 2.795705e-01; 2.792976e-01; 2.790027e-01; 2.787741e-01; 2.785224e-01
 2.519563e-01; 2.465355e-01; 2.444739e-01; 2.406386e-01; 2.358796e-01; 2.357935e-01; 2.368263e-01; 2.404823e-01; 2.460324e-01; 2.517688e-01; 2.562018e-01; 2.569927e-01; 2.564697e-01; 2.556893e-01; 2.537442e-01; 2.501884e-01; 2.463573e-01; 2.416056e-01; 2.376759e-01; 2.336496e-01; 2.294338e-01; 2.255521e-01; 2.226948e-01; 2.201473e-01; 2.182437e-01; 2.168285e-01; 2.159172e-01; 2.158714e-01; 2.163288e-01; 2.170973e-01; 2.183223e-01; 2.196693e-01; 2.208646e-01; 2.209901e-01; 2.212751e-01; 2.238206e-01; 2.298219e-01; 2.379201e-01; 2.451622e-01; 2.517983e-01; 2.579879e-01; 2.624891e-01; 2.647371e-01; 2.654248e-01; 2.655604e-01; 2.660205e-01; 2.663111e-01; 2.659961e-01; 2.653112e-01; 2.651148e-01; 2.649997e-01; 2.644144e-01; 2.638867e-01; 2.633013e-01; 2.624498e-01; 2.615993e-01; 2.605751e-01; 2.589896e-01; 2.584772e-01; 2.591350e-01; 2.603349e-01; 2.614349e-01; 2.626331e-01; 2.636100e-01; 2.647276e-01; 2.660117e-01; 2.677777e-01; 2.693233e-01; 2.702769e-01; 2.716306e-01; 2.716635e-01; 2.705873e-01; 2.702866e-01; 2.708549e-01; 2.722752e-01; 2.741362e-01; 2.763528e-01; 2.788806e-01; 2.816750e-01; 2.841368e-01; 2.861349e-01; 2.877863e-01; 2.888944e-01; 2.899148e-01; 2.904592e-01; 2.908718e-01; 2.912440e-01; 2.916644e-01; 2.922249e-01; 2.923903e-01; 2.918684e-01; 2.916611e-01; 2.914382e-01; 2.913962e-01; 2.917766e-01; 2.920672e-01; 2.919261e-01; 2.920171e-01; 2.918027e-01; 2.915265e-01; 2.910881e-01; 2.906919e-01; 2.901864e-01; 2.896838e-01; 2.891929e-01; 2.885547e-01; 2.878894e-01; 2.871545e-01; 2.865293e-01; 2.861482e-01; 2.858333e-01; 2.854029e-01; 2.848590e-01; 2.844262e-01; 2.840658e-01; 2.838446e-01; 2.835329e-01; 2.830706e-01; 2.826664e-01; 2.822584e-01; 2.819756e-01; 2.818317e-01; 2.815409e-01; 2.813427e-01; 2.812261e-01
 2.544047e-01; 2.481106e-01; 2.462301e-01; 2.431467e-01; 2.382421e-01; 2.380064e-01; 2.389995e-01; 2.434814e-01; 2.471629e-01; 2.535653e-01; 2.576261e-01; 2.581561e-01; 2.584955e-01; 2.584953e-01; 2.574575e-01; 2.538283e-01; 2.492690e-01; 2.457502e-01; 2.417857e-01; 2.379151e-01; 2.341383e-01; 2.298267e-01; 2.273114e-01; 2.248166e-01; 2.231896e-01; 2.215250e-01; 2.207837e-01; 2.204678e-01; 2.206122e-01; 2.215835e-01; 2.224944e-01; 2.235874e-01; 2.244940e-01; 2.242468e-01; 2.243361e-01; 2.265561e-01; 2.316615e-01; 2.391047e-01; 2.454592e-01; 2.510504e-01; 2.569693e-01; 2.612062e-01; 2.635640e-01; 2.641937e-01; 2.641972e-01; 2.645178e-01; 2.647765e-01; 2.644887e-01; 2.640632e-01; 2.640319e-01; 2.639392e-01; 2.633671e-01; 2.629457e-01; 2.626668e-01; 2.620857e-01; 2.612211e-01; 2.600700e-01; 2.584423e-01; 2.580451e-01; 2.587097e-01; 2.597878e-01; 2.607300e-01; 2.616783e-01; 2.624851e-01; 2.633709e-01; 2.643439e-01; 2.656381e-01; 2.667917e-01; 2.675213e-01; 2.685273e-01; 2.685725e-01; 2.674472e-01; 2.671610e-01; 2.677698e-01; 2.693557e-01; 2.714467e-01; 2.742666e-01; 2.775717e-01; 2.810768e-01; 2.842315e-01; 2.870141e-01; 2.890125e-01; 2.904617e-01; 2.915405e-01; 2.921773e-01; 2.927006e-01; 2.929774e-01; 2.932769e-01; 2.940021e-01; 2.941091e-01; 2.936220e-01; 2.932086e-01; 2.929615e-01; 2.928913e-01; 2.930975e-01; 2.932484e-01; 2.930392e-01; 2.928954e-01; 2.925598e-01; 2.921151e-01; 2.915701e-01; 2.910031e-01; 2.902461e-01; 2.896416e-01; 2.888994e-01; 2.881261e-01; 2.874148e-01; 2.864439e-01; 2.856460e-01; 2.851259e-01; 2.846761e-01; 2.840768e-01; 2.834888e-01; 2.828354e-01; 2.824244e-01; 2.822140e-01; 2.817446e-01; 2.812699e-01; 2.808241e-01; 2.804005e-01; 2.799720e-01; 2.797231e-01; 2.794302e-01; 2.792270e-01; 2.789444e-01
 2.524503e-01; 2.491378e-01; 2.453881e-01; 2.420264e-01; 2.389861e-01; 2.388535e-01; 2.398128e-01; 2.440143e-01; 2.511838e-01; 2.563213e-01; 2.604760e-01; 2.609882e-01; 2.616822e-01; 2.610617e-01; 2.587707e-01; 2.555582e-01; 2.518446e-01; 2.480158e-01; 2.437045e-01; 2.394626e-01; 2.353404e-01; 2.316075e-01; 2.290277e-01; 2.265887e-01; 2.243968e-01; 2.234565e-01; 2.227814e-01; 2.225062e-01; 2.229874e-01; 2.240664e-01; 2.255374e-01; 2.270584e-01; 2.283044e-01; 2.290325e-01; 2.297159e-01; 2.322545e-01; 2.378728e-01; 2.456821e-01; 2.525852e-01; 2.585281e-01; 2.643957e-01; 2.686527e-01; 2.708648e-01; 2.715772e-01; 2.715990e-01; 2.719695e-01; 2.722683e-01; 2.720129e-01; 2.715142e-01; 2.714613e-01; 2.714497e-01; 2.711568e-01; 2.708203e-01; 2.701941e-01; 2.694061e-01; 2.687534e-01; 2.677569e-01; 2.662354e-01; 2.658446e-01; 2.663795e-01; 2.675963e-01; 2.685567e-01; 2.695158e-01; 2.703211e-01; 2.710655e-01; 2.719385e-01; 2.731878e-01; 2.742065e-01; 2.745225e-01; 2.752630e-01; 2.749337e-01; 2.733700e-01; 2.725942e-01; 2.729432e-01; 2.740827e-01; 2.755489e-01; 2.774671e-01; 2.798870e-01; 2.825229e-01; 2.851020e-01; 2.872609e-01; 2.888941e-01; 2.903112e-01; 2.914122e-01; 2.919140e-01; 2.924266e-01; 2.927097e-01; 2.930743e-01; 2.938224e-01; 2.938633e-01; 2.934948e-01; 2.930776e-01; 2.930155e-01; 2.929487e-01; 2.932094e-01; 2.933602e-01; 2.933105e-01; 2.933290e-01; 2.930955e-01; 2.926967e-01; 2.923027e-01; 2.919303e-01; 2.914123e-01; 2.909422e-01; 2.903300e-01; 2.896346e-01; 2.890565e-01; 2.883034e-01; 2.876692e-01; 2.872750e-01; 2.869922e-01; 2.865487e-01; 2.860408e-01; 2.855659e-01; 2.852931e-01; 2.851216e-01; 2.847308e-01; 2.843476e-01; 2.839549e-01; 2.836233e-01; 2.833762e-01; 2.831310e-01; 2.829583e-01; 2.828294e-01; 2.826971e-01
 2.647822e-01; 2.613518e-01; 2.584402e-01; 2.572747e-01; 2.536970e-01; 2.530755e-01; 2.540732e-01; 2.582016e-01; 2.650924e-01; 2.711260e-01; 2.764945e-01; 2.771336e-01; 2.779848e-01; 2.776155e-01; 2.748259e-01; 2.712458e-01; 2.678919e-01; 2.630669e-01; 2.581344e-01; 2.541462e-01; 2.503758e-01; 2.466586e-01; 2.429524e-01; 2.405225e-01; 2.385225e-01; 2.370001e-01; 2.360460e-01; 2.360365e-01; 2.360914e-01; 2.368445e-01; 2.383242e-01; 2.394742e-01; 2.401398e-01; 2.400235e-01; 2.401406e-01; 2.421453e-01; 2.472749e-01; 2.549857e-01; 2.614985e-01; 2.671451e-01; 2.727588e-01; 2.770371e-01; 2.790580e-01; 2.795335e-01; 2.798512e-01; 2.805106e-01; 2.805378e-01; 2.799127e-01; 2.795808e-01; 2.794867e-01; 2.793351e-01; 2.790681e-01; 2.786917e-01; 2.780801e-01; 2.773209e-01; 2.764999e-01; 2.755564e-01; 2.739937e-01; 2.733777e-01; 2.738661e-01; 2.749663e-01; 2.758587e-01; 2.767895e-01; 2.773701e-01; 2.779982e-01; 2.788684e-01; 2.799765e-01; 2.808360e-01; 2.812456e-01; 2.820125e-01; 2.816957e-01; 2.799815e-01; 2.794019e-01; 2.798449e-01; 2.810372e-01; 2.826721e-01; 2.847280e-01; 2.872828e-01; 2.899851e-01; 2.926683e-01; 2.948247e-01; 2.965194e-01; 2.979246e-01; 2.989591e-01; 2.995270e-01; 2.999268e-01; 3.002696e-01; 3.006229e-01; 3.013971e-01; 3.015400e-01; 3.010046e-01; 3.006039e-01; 3.003770e-01; 3.004270e-01; 3.006648e-01; 3.009266e-01; 3.008485e-01; 3.008500e-01; 3.006089e-01; 3.002651e-01; 2.999111e-01; 2.993580e-01; 2.987965e-01; 2.983341e-01; 2.976688e-01; 2.969184e-01; 2.962627e-01; 2.954189e-01; 2.948042e-01; 2.943744e-01; 2.938241e-01; 2.934609e-01; 2.928975e-01; 2.923611e-01; 2.920043e-01; 2.917922e-01; 2.913564e-01; 2.908682e-01; 2.904908e-01; 2.901360e-01; 2.898323e-01; 2.895949e-01; 2.892751e-01; 2.890444e-01; 2.887495e-01
 2.518801e-01; 2.488524e-01; 2.446661e-01; 2.431844e-01; 2.402359e-01; 2.415739e-01; 2.428450e-01; 2.477400e-01; 2.538505e-01; 2.604470e-01; 2.641116e-01; 2.650881e-01; 2.654327e-01; 2.646561e-01; 2.614677e-01; 2.572077e-01; 2.531818e-01; 2.491444e-01; 2.442510e-01; 2.396323e-01; 2.355223e-01; 2.314479e-01; 2.280205e-01; 2.254757e-01; 2.229900e-01; 2.220187e-01; 2.214837e-01; 2.215427e-01; 2.219117e-01; 2.230935e-01; 2.244914e-01; 2.258020e-01; 2.274507e-01; 2.283024e-01; 2.293884e-01; 2.322596e-01; 2.379550e-01; 2.465955e-01; 2.540001e-01; 2.602730e-01; 2.661931e-01; 2.706434e-01; 2.726768e-01; 2.730535e-01; 2.730746e-01; 2.735290e-01; 2.737130e-01; 2.731591e-01; 2.726749e-01; 2.722950e-01; 2.721077e-01; 2.716989e-01; 2.710581e-01; 2.704197e-01; 2.694890e-01; 2.685910e-01; 2.675859e-01; 2.659768e-01; 2.655189e-01; 2.661842e-01; 2.669732e-01; 2.680472e-01; 2.691692e-01; 2.700645e-01; 2.710224e-01; 2.720506e-01; 2.734634e-01; 2.747104e-01; 2.753853e-01; 2.762418e-01; 2.760341e-01; 2.746975e-01; 2.741363e-01; 2.747031e-01; 2.757955e-01; 2.773408e-01; 2.792510e-01; 2.814641e-01; 2.836246e-01; 2.859010e-01; 2.875451e-01; 2.890615e-01; 2.900997e-01; 2.909476e-01; 2.913486e-01; 2.917314e-01; 2.920251e-01; 2.924820e-01; 2.931116e-01; 2.932695e-01; 2.926927e-01; 2.924026e-01; 2.922952e-01; 2.922848e-01; 2.927275e-01; 2.930087e-01; 2.931120e-01; 2.931071e-01; 2.929949e-01; 2.927095e-01; 2.924626e-01; 2.920081e-01; 2.915550e-01; 2.911305e-01; 2.905050e-01; 2.898652e-01; 2.893361e-01; 2.885765e-01; 2.879077e-01; 2.874815e-01; 2.871203e-01; 2.866701e-01; 2.862303e-01; 2.856777e-01; 2.853115e-01; 2.850790e-01; 2.846977e-01; 2.842466e-01; 2.838317e-01; 2.834500e-01; 2.830720e-01; 2.828466e-01; 2.825548e-01; 2.822274e-01; 2.818043e-01
 2.714976e-01; 2.698759e-01; 2.715626e-01; 2.645679e-01; 2.543837e-01; 2.561507e-01; 2.596422e-01; 2.657633e-01; 2.743441e-01; 2.898355e-01; 3.053002e-01; 3.102542e-01; 3.181436e-01; 3.245409e-01; 3.221449e-01; 3.155416e-01; 3.080424e-01; 3.003008e-01; 2.914919e-01; 2.832936e-01; 2.761479e-01; 2.687028e-01; 2.616705e-01; 2.569149e-01; 2.525449e-01; 2.487558e-01; 2.462049e-01; 2.450300e-01; 2.441939e-01; 2.442781e-01; 2.439190e-01; 2.430865e-01; 2.416487e-01; 2.371527e-01; 2.339743e-01; 2.355613e-01; 2.415888e-01; 2.507437e-01; 2.567327e-01; 2.622058e-01; 2.705854e-01; 2.784771e-01; 2.829823e-01; 2.843207e-01; 2.842251e-01; 2.844822e-01; 2.848614e-01; 2.844164e-01; 2.837937e-01; 2.841437e-01; 2.844891e-01; 2.845712e-01; 2.849379e-01; 2.845405e-01; 2.833743e-01; 2.822933e-01; 2.805936e-01; 2.779479e-01; 2.769599e-01; 2.776723e-01; 2.789368e-01; 2.795406e-01; 2.796783e-01; 2.792647e-01; 2.785953e-01; 2.779849e-01; 2.777761e-01; 2.773193e-01; 2.760840e-01; 2.757059e-01; 2.745999e-01; 2.719989e-01; 2.714242e-01; 2.717847e-01; 2.727979e-01; 2.742824e-01; 2.763501e-01; 2.787181e-01; 2.813404e-01; 2.839384e-01; 2.860607e-01; 2.877783e-01; 2.891447e-01; 2.900060e-01; 2.904538e-01; 2.905587e-01; 2.908096e-01; 2.911129e-01; 2.918613e-01; 2.917166e-01; 2.912168e-01; 2.908852e-01; 2.905926e-01; 2.906436e-01; 2.910743e-01; 2.915094e-01; 2.917797e-01; 2.920857e-01; 2.921483e-01; 2.920211e-01; 2.920019e-01; 2.916425e-01; 2.913157e-01; 2.909602e-01; 2.903711e-01; 2.898717e-01; 2.892096e-01; 2.884411e-01; 2.878616e-01; 2.874944e-01; 2.871770e-01; 2.867677e-01; 2.862985e-01; 2.858495e-01; 2.854716e-01; 2.853220e-01; 2.850065e-01; 2.846882e-01; 2.842658e-01; 2.838896e-01; 2.836028e-01; 2.833357e-01; 2.830924e-01; 2.828918e-01; 2.826607e-01
 2.312493e-01; 2.252084e-01; 2.226321e-01; 2.230112e-01; 2.249243e-01; 2.259342e-01; 2.286182e-01; 2.330361e-01; 2.375829e-01; 2.430348e-01; 2.467422e-01; 2.465640e-01; 2.453616e-01; 2.433941e-01; 2.395335e-01; 2.350143e-01; 2.302671e-01; 2.251772e-01; 2.200735e-01; 2.151237e-01; 2.100039e-01; 2.060311e-01; 2.024101e-01; 1.998337e-01; 1.981758e-01; 1.981266e-01; 1.978404e-01; 1.983746e-01; 2.000717e-01; 2.021538e-01; 2.055805e-01; 2.093672e-01; 2.134536e-01; 2.173460e-01; 2.210756e-01; 2.250268e-01; 2.311188e-01; 2.400579e-01; 2.481480e-01; 2.549942e-01; 2.604885e-01; 2.645453e-01; 2.664552e-01; 2.669037e-01; 2.667754e-01; 2.669626e-01; 2.672563e-01; 2.668770e-01; 2.662397e-01; 2.657801e-01; 2.656048e-01; 2.652914e-01; 2.650097e-01; 2.646602e-01; 2.638241e-01; 2.632315e-01; 2.624455e-01; 2.614276e-01; 2.611972e-01; 2.617632e-01; 2.628489e-01; 2.640874e-01; 2.651852e-01; 2.661133e-01; 2.672153e-01; 2.685060e-01; 2.701801e-01; 2.713435e-01; 2.719285e-01; 2.729543e-01; 2.731024e-01; 2.724625e-01; 2.723485e-01; 2.730320e-01; 2.742518e-01; 2.756273e-01; 2.774017e-01; 2.795306e-01; 2.816939e-01; 2.836295e-01; 2.851722e-01; 2.862762e-01; 2.872829e-01; 2.877937e-01; 2.879806e-01; 2.881847e-01; 2.882642e-01; 2.884307e-01; 2.887172e-01; 2.886193e-01; 2.883368e-01; 2.880324e-01; 2.877312e-01; 2.875921e-01; 2.877515e-01; 2.878728e-01; 2.879743e-01; 2.879380e-01; 2.879980e-01; 2.876075e-01; 2.874265e-01; 2.871723e-01; 2.866845e-01; 2.863100e-01; 2.858873e-01; 2.854189e-01; 2.848831e-01; 2.842719e-01; 2.836129e-01; 2.835191e-01; 2.831386e-01; 2.826472e-01; 2.823245e-01; 2.819049e-01; 2.816273e-01; 2.814747e-01; 2.810942e-01; 2.806655e-01; 2.802861e-01; 2.801284e-01; 2.800016e-01; 2.797401e-01; 2.794518e-01; 2.791365e-01; 2.789168e-01
